fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2003-03-31,2003-04-24,0.01,0.04,-0.03,-75.0,26.03,650.75,185.28733766233768
2003-06-30,2003-07-22,0.01,0.06,-0.05,-83.3333,36.32,908.0,496.9748376623377
2003-09-30,2003-10-21,0.01,0.1,-0.09,-90.0,48.43,1210.75,810.4375
2003-12-31,2004-01-27,0.01,0.01,0.0,0.0,52.62,1315.5,1021.25
2004-03-31,2004-04-22,0.01,0.01,0.0,0.0,43.28,1082.0,1129.0625
2004-06-30,2004-07-22,0.01,0.01,0.0,0.0,54.4,1360.0,1242.0625
2004-09-30,2004-10-21,0.01,0.01,0.0,0.0,40.86,1021.5,1194.75
2004-12-31,2005-02-02,0.02,0.02,0.0,0.0,44.29,553.625,1004.28125
2005-03-31,2005-04-26,0.01,0.01,0.0,0.0,34.27,856.7500000000001,947.96875
2005-06-30,2005-07-26,0.01,0.01,0.0,0.0,33.09,827.2500000000001,814.78125
2005-09-30,2005-10-25,0.07,0.1,-0.03,-30.0,45.3,161.78571428571425,599.8526785714287
2005-12-31,2006-02-02,0.02,0.01,0.01,100.0,47.15,589.375,608.7901785714286
2006-03-31,2006-04-25,0.01,0.01,0.0,0.0,36.53,913.25,622.9151785714286
2006-06-30,2006-07-25,0.05,0.06,-0.01,-16.6667,38.68,193.39999999999998,464.4526785714286
2006-09-30,2006-10-24,0.05,0.03,0.02,66.6667,32.12,160.59999999999997,464.15625
2006-12-31,2007-02-01,0.01,0.01,0.0,0.0,39.46,986.5,563.4375
2007-03-31,2007-04-24,0.01,0.01,0.0,0.0,39.79,994.75,583.8125
2007-06-30,2007-07-24,0.01,0.01,0.0,0.0,68.41,1710.2499999999998,963.025
2007-09-30,2007-10-23,0.01,0.01,0.0,0.0,93.41,2335.25,1506.6875
2007-12-31,2008-01-30,0.02,0.02,0.0,0.0,92.64,1158.0,1549.5625
2008-03-31,2008-04-23,0.02,0.02,0.0,0.0,71.3,891.25,1523.6875
2008-06-30,2008-07-23,0.02,0.01,0.01,100.0,73.33,916.625,1325.28125
2008-09-30,2008-10-22,0.01,0.01,0.0,0.0,72.76,1819.0,1196.21875
2008-12-31,2009-01-29,0.03,0.02,0.01,50.0,51.28,427.33333333333337,1013.5520833333334
2009-03-31,2009-04-23,0.02,0.02,0.0,0.0,73.44,918.0,1020.2395833333334
