fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2014-09-30,2014-10-16,1.39,1.33,0.06,4.5113,83.4,15.000000000000002,15.761949107178204
2014-12-31,2015-02-05,1.03,1.06,-0.03,-2.8302,81.45,19.769417475728154,16.729394716986157
2015-03-31,2015-04-16,1.16,1.01,0.15,14.8515,75.33,16.23491379310345,16.488228207278823
2015-06-30,2015-07-16,1.21,1.13,0.08,7.0796,80.17,16.56404958677686,16.892095213902117
2015-09-30,2015-10-15,1.24,1.11,0.13,11.7117,79.33,15.993951612903226,17.140583117127925
2015-12-31,2016-02-04,0.81,0.81,0.0,0.0,87.91,27.13271604938271,18.98140776054156
2016-03-31,2016-04-19,0.98,1.11,-0.13,-11.7117,98.11,25.0280612244898,21.17969461838815
2016-06-30,2016-07-19,1.15,1.2,-0.05,-4.1667,101.72,22.11304347826087,22.56694309125915
2016-09-30,2016-10-18,1.25,1.23,0.02,1.626,97.22,19.444,23.429455188033344
2016-12-31,2017-02-02,1.1,1.12,-0.02,-1.7857,91.49,20.79318181818181,21.84457163023312
2017-03-31,2017-04-20,0.98,1.03,-0.05,-4.8544,112.9,28.801020408163268,22.787811426151485
2017-06-30,2017-07-20,1.14,1.23,-0.09,-7.3171,117.45,25.756578947368425,23.698695293428376
2017-09-30,2017-10-19,1.27,1.38,-0.11,-7.971,111.01,21.85236220472441,24.30078584460948
2017-12-31,2018-02-08,1.32,1.35,-0.03,-2.2222,105.65,20.009469696969692,24.10485781430645
2018-03-31,2018-04-19,1.0,0.9,0.1,11.1111,99.4,24.85,23.117102712265638
2018-06-30,2018-07-19,1.41,1.23,0.18,14.6341,80.74,14.315602836879432,20.256858684643383
2018-09-30,2018-10-18,1.44,1.28,0.16,12.5,81.82,14.20486111111111,18.344983411240054
2018-12-31,2019-02-07,1.25,1.16,0.09,7.7586,66.76,13.352,16.680615986997637
2019-03-31,2019-04-18,1.09,0.97,0.12,12.3711,88.2,20.229357798165136,15.52545543653892
2019-06-30,2019-07-18,1.46,1.32,0.14,10.6061,77.98,13.352739726027398,15.284739658825911
2019-09-30,2019-10-17,1.43,1.36,0.07,5.1471,75.93,13.274475524475529,15.052143262167014
2019-12-31,2020-02-06,1.22,1.21,0.01,0.8264,85.09,17.436475409836067,16.073262114626033
2020-03-31,2020-04-21,1.21,1.13,0.08,7.0796,72.96,15.074380165289256,14.784517706407062
2020-06-30,2020-07-21,1.29,1.1,0.19,17.2727,70.06,13.57751937984496,14.840712619861453
2020-09-30,2020-10-20,1.42,1.36,0.06,4.4118,74.99,13.202464788732394,14.822709935925667
2020-12-31,2021-02-04,1.26,1.21,0.05,4.1322,82.79,16.426587301587304,14.57023790886348
2021-03-31,2021-04-20,1.57,1.4,0.17,12.1429,88.74,14.13057324840764,14.334286179643076
2021-06-30,2021-07-20,1.57,1.55,0.02,1.2903,99.11,15.78184713375796,14.885368118121324
2021-09-30,2021-10-19,1.58,1.55,0.03,1.9355,94.79,14.998417721518988,15.334356351317972
2021-12-31,2022-02-10,1.35,1.33,0.02,1.5038,95.0,17.59259259259259,15.625857674069294
2022-03-31,2022-04-21,1.56,1.49,0.07,4.698,93.94,15.05448717948718,15.85683615683918
2022-06-30,2022-07-21,1.48,1.26,0.22,17.4603,98.74,16.679054054054053,16.081137886913204
2022-09-30,2022-10-20,1.53,1.36,0.17,12.5,83.01,13.56372549019608,15.722464829082476
2022-12-31,2023-02-09,1.39,1.24,0.15,12.0968,101.21,18.203237410071942,15.875126033452316
2023-03-31,2023-04-20,1.38,1.34,0.04,2.9851,97.25,17.617753623188406,16.51594264437762
2023-06-30,2023-07-20,1.6,1.47,0.13,8.8435,97.62,15.253125,16.159460380864108
