fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2013-03-31,2013-04-25,0.24,0.24,0.0,0.0,56.87,59.239583333333336,55.55496394456992
2013-06-30,2013-07-25,0.28,0.27,0.01,3.7037,66.24,59.14285714285713,55.19295095755693
2013-09-30,2013-10-30,0.32,0.3,0.02,6.6667,76.97,60.1328125,56.59979538690476
2013-12-31,2014-01-23,0.34,0.35,-0.01,-2.8571,78.39,57.639705882352935,59.03873971463585
2014-03-31,2014-04-24,0.28,0.28,0.0,0.0,73.38,65.51785714285714,60.6083081670168
2014-06-30,2014-07-24,0.34,0.33,0.01,3.0303,77.38,56.897058823529406,60.04685858718487
2014-09-30,2014-10-30,0.37,0.37,0.0,0.0,75.46,50.98648648648648,57.760277083806486
2014-12-31,2015-01-22,0.4,0.4,0.0,0.0,82.05,51.28124999999999,56.17066311321826
2015-03-31,2015-04-23,0.33,0.33,0.0,0.0,94.7,71.74242424242424,57.72680488811002
2015-06-30,2015-07-23,0.42,0.41,0.01,2.439,53.615,31.91369047619048,51.4809628012753
2015-09-30,2015-10-29,0.43,0.43,0.0,0.0,56.84,33.04651162790698,46.99596908663042
2015-12-31,2016-01-21,0.46,0.45,0.01,2.2222,60.03,32.625,42.33190658663042
2016-03-31,2016-04-21,0.39,0.39,0.0,0.0,59.7,38.26923076923077,33.963608218332055
2016-06-30,2016-07-21,0.49,0.49,0.0,0.0,57.12,29.142857142857142,33.27089988499873
2016-09-30,2016-11-03,0.56,0.55,0.01,1.8182,54.14,24.16964285714285,31.051682692307693
2016-12-31,2017-01-26,0.52,0.52,0.0,0.0,55.52,26.692307692307693,29.568509615384613
2017-03-31,2017-04-27,0.45,0.45,0.0,0.0,58.39,32.43888888888889,28.110924145299144
2017-06-30,2017-07-27,0.55,0.55,0.0,0.0,58.31,26.50454545454545,27.451346223221226
2017-09-30,2017-11-02,0.55,0.55,0.0,0.0,53.71,24.41363636363636,27.5123445998446
2017-12-31,2018-01-25,0.58,0.57,0.01,1.7544,57.43,24.754310344827587,27.027845262974573
2018-03-31,2018-04-26,0.53,0.53,0.0,0.0,57.89,27.306603773584904,25.744773984148576
2018-06-30,2018-07-26,0.62,0.61,0.01,1.6393,48.85,19.69758064516129,24.04303278180253
2018-09-30,2018-11-01,0.62,0.6,0.02,3.3333,55.58,22.411290322580644,23.54244627153861
2018-12-31,2019-01-24,0.68,0.65,0.03,4.6154,64.4,23.676470588235293,23.27298633239053
2019-03-31,2019-04-25,0.6,0.56,0.04,7.1429,73.96,30.816666666666663,24.150502055660976
2019-06-30,2019-07-25,0.78,0.72,0.06,8.3333,84.55,27.09935897435897,26.000946637960396
2019-09-30,2019-10-30,0.7,0.7,0.0,0.0,88.42,31.578571428571436,28.292766914458088
2019-12-31,2020-01-28,0.79,0.76,0.03,3.9474,87.92,27.82278481012658,29.329345469930917
2020-03-31,2020-04-28,0.32,0.34,-0.02,-5.8824,65.74,51.35937499999999,34.46502255326425
2020-06-30,2020-07-28,-0.46,-0.59,0.13,22.0339,73.59,-39.994565217391305,17.691541505326676
2020-09-30,2020-10-29,0.51,0.31,0.2,64.5161,85.92,42.11764705882353,20.3263104128897
2020-12-31,2021-01-26,0.61,0.55,0.06,10.9091,106.98,43.84426229508197,24.331679784128543
2021-03-31,2021-04-27,0.62,0.53,0.09,16.9811,109.27,44.060483870967744,22.50695700187048
2021-06-30,2021-07-27,1.01,0.78,0.23,29.4872,111.81,27.675742574257427,39.42453394978267
2021-09-30,2021-10-28,1.0,0.99,0.01,1.0101,110.31,27.5775,35.78949718507678
2021-12-31,2022-02-01,0.72,0.8,-0.08,-10.0,116.97,40.614583333333336,34.98207744463963
2022-03-31,2022-05-03,0.59,0.59,0.0,0.0,90.97,38.54661016949153,33.60360901927057
2022-06-30,2022-08-02,0.84,0.75,0.09,12.0,76.39,22.735119047619047,32.368453137610985
2022-09-30,2022-11-03,0.81,0.72,0.09,12.5,84.26,26.00617283950617,31.975621347487525
2022-12-31,2023-02-02,0.75,0.77,-0.02,-2.5974,99.2,33.06666666666667,30.08864218082085
2023-03-31,2023-05-02,0.74,0.65,0.09,13.8462,104.13,35.179054054054056,29.24675315196149
2023-06-30,2023-08-01,1.0,0.95,0.05,5.2632,99.06,24.765,29.75422339005673
