fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2003-01-31,2003-02-18,0.57,0.56,0.01,1.7857,47.8,20.96491228070176,29.522213854475115
2003-04-30,2003-05-13,0.41,0.42,-0.01,-2.381,56.32,34.34146341463415,28.67176889732284
2003-07-31,2003-08-13,0.52,0.52,0.0,0.0,55.91,26.87980769230769,28.70965560300846
2003-10-31,2003-11-13,0.46,0.47,-0.01,-2.1277,58.95,32.03804347826087,28.55605671647612
2004-01-31,2004-02-19,0.63,0.63,0.0,0.0,53.85,21.36904761904762,28.65709055106258
2004-04-30,2004-05-13,0.5,0.49,0.01,2.0408,57.0,28.5,27.196724697404047
2004-07-31,2004-08-12,0.62,0.61,0.01,1.6393,53.01,21.375,25.820522774327124
2004-10-31,2004-11-16,0.54,0.54,0.0,0.0,53.85,24.93055555555556,24.043650793650794
2005-01-31,2005-02-17,0.75,0.74,0.01,1.3514,52.4,17.466666666666665,23.06805555555556
2005-04-30,2005-05-12,0.55,0.56,-0.01,-1.7857,47.14,21.42727272727273,21.299873737373737
2005-07-31,2005-08-16,0.67,0.65,0.02,3.0769,49.53,18.48134328358209,20.57645955826926
2005-10-31,2005-11-14,0.57,0.57,0.0,0.0,47.31,20.750000000000004,19.53132066938037
2006-01-31,2006-02-21,0.84,0.83,0.01,1.2048,46.11,13.723214285714286,18.59545757414228
2006-04-30,2006-05-16,0.63,0.61,0.02,3.2787,45.93,18.226190476190474,17.795187011371713
2006-07-31,2006-08-15,0.72,0.72,0.0,0.0,44.5,15.45138888888889,17.037698412698415
2006-10-31,2006-11-14,0.62,0.59,0.03,5.0847,49.28,19.870967741935484,16.817940348182283
2007-01-31,2007-02-20,0.92,0.9,0.02,2.2222,47.69,12.95923913043478,16.62694655936241
2007-04-30,2007-05-15,0.68,0.68,0.0,0.0,47.92,17.61764705882353,16.47481070502067
2007-07-31,2007-08-14,0.72,0.76,-0.04,-5.2632,45.95,15.954861111111112,16.600678760576226
2007-10-31,2007-11-13,0.69,0.67,0.02,2.9851,45.21,16.3804347826087,15.72804552074453
2008-01-31,2008-02-19,1.04,1.02,0.02,1.9608,50.74,12.197115384615383,15.53751458428968
2008-04-30,2008-05-13,0.76,0.75,0.01,1.3333,57.98,19.07236842105263,15.901194924846958
2008-07-31,2008-08-14,0.86,0.84,0.02,2.381,58.62,17.040697674418603,16.17265406567383
2008-10-31,2008-11-13,0.77,0.76,0.01,1.3158,55.81,18.12012987012987,16.60757783755412
2009-01-31,2009-02-17,1.03,0.99,0.04,4.0404,47.12,11.436893203883496,16.41752229237115
2009-04-30,2009-05-14,0.77,0.77,0.0,0.0,50.4,16.363636363636363,15.740339278017084
2009-07-31,2009-08-13,0.88,0.85,0.03,3.5294,49.88,14.170454545454549,15.02277849577607
2009-10-31,2009-11-12,0.84,0.81,0.03,3.7037,49.68,14.785714285714286,14.189174599672173
2010-01-31,2010-02-18,1.17,1.12,0.05,4.4643,53.48,11.427350427350428,14.186788905538904
2010-04-30,2010-05-18,0.88,0.85,0.03,3.5294,53.64,15.238636363636363,13.905538905538906
2010-07-31,2010-08-17,0.97,0.96,0.01,1.0417,51.19,13.193298969072163,13.66125001144331
2010-10-31,2010-11-16,0.9,0.9,0.0,0.0,54.31,15.086111111111112,13.736349217792515
2011-01-31,2011-02-22,1.34,1.31,0.03,2.2901,56.07,10.460820895522389,13.494716834835508
2011-04-30,2011-05-17,0.98,0.95,0.03,3.1579,54.98,14.025510204081632,13.191435294946825
2011-07-31,2011-08-16,1.09,1.08,0.01,0.9259,52.62,12.06880733944954,12.910312387541168
2011-10-31,2011-11-15,0.97,0.98,-0.01,-1.0204,56.72,14.618556701030927,12.793423785021124
2012-01-31,2012-02-21,1.44,1.45,-0.01,-0.6897,61.36,10.65277777777778,12.84141300558497
2012-04-30,2012-05-17,1.09,1.04,0.05,4.8077,58.91,13.511467889908255,12.712902427041625
2012-07-31,2012-08-16,1.18,1.17,0.01,0.8547,74.43,15.769067796610171,13.637967541331784
2012-10-31,2012-11-15,1.08,1.07,0.01,0.9346,75.02,17.365740740740737,14.324763551259236
2013-01-31,2013-02-21,1.67,1.57,0.1,6.3694,69.95,10.471556886227546,14.279458328371677
2013-04-30,2013-05-16,1.14,1.15,-0.01,-0.8696,77.72,17.04385964912281,15.162556268175315
2013-07-31,2013-08-15,1.25,1.25,0.0,0.0,77.94,15.588,15.117289319022774
2013-10-31,2013-11-14,1.14,1.13,0.01,0.885,76.75,16.831140350877195,14.983639221556889
2014-01-31,2014-02-20,1.6,1.59,0.01,0.6289,74.68,11.66875,15.2829375
2014-04-30,2014-05-15,1.1,1.15,-0.05,-4.3478,79.71,18.11590909090909,15.55094986044657
2014-07-31,2014-08-14,1.21,1.21,0.0,0.0,73.58,15.202479338842975,15.454569695157314
2014-10-31,2014-11-13,1.15,1.12,0.03,2.6786,76.27,16.580434782608695,15.391893303090187
2015-01-31,2015-02-19,1.61,1.53,0.08,5.2288,84.98,13.195652173913045,15.77361884656845
2015-04-30,2015-05-19,1.03,1.04,-0.01,-0.9615,78.05,18.94417475728155,15.980685263161565
2015-07-31,2015-08-18,1.08,1.12,-0.04,-3.5714,71.98,16.662037037037038,16.34557468771008
2015-10-31,2015-11-17,0.99,0.98,0.01,1.0204,57.24,14.454545454545457,15.81410235569427
2016-01-31,2016-02-18,1.49,1.46,0.03,2.0548,67.5,11.3255033557047,15.346565151142183
2016-04-30,2016-05-19,0.98,0.88,0.1,11.3636,66.87,17.058673469387756,14.875189829168736
2016-07-31,2016-08-18,1.07,1.02,0.05,4.902,73.78,17.238317757009344,15.019260009161812
2016-10-31,2016-11-17,0.98,0.96,0.02,2.0833,70.02,17.862244897959183,15.871184870015243
2017-01-31,2017-02-21,1.3,1.29,0.01,0.7752,66.74,12.834615384615384,16.248462877242915
2017-04-30,2017-05-18,1.0,0.96,0.04,4.1667,75.23,18.8075,16.685669509895977
2017-07-31,2017-08-17,1.08,1.07,0.01,0.9346,79.99,18.516203703703702,17.005140996569565
2017-10-31,2017-11-16,1.0,0.97,0.03,3.0928,87.31,21.8275,17.996454772079773
2018-01-31,2018-02-20,1.33,1.37,-0.04,-2.9197,106.6,20.037593984962403,19.797199422166525
2018-04-30,2018-05-17,1.14,1.12,0.02,1.7857,88.46,19.399122807017545,19.94510512392091
2018-07-31,2018-08-16,1.29,1.22,0.07,5.7377,89.23,17.29263565891473,19.63921311272367
2018-10-31,2018-11-15,1.08,1.01,0.07,6.9307,100.28,23.21296296296296,19.98557885346441
2019-01-31,2019-02-19,1.41,1.33,0.08,6.015,95.83,16.99113475177305,19.223964045167072
2019-04-30,2019-05-16,1.13,1.02,0.11,10.7843,102.84,22.75221238938053,20.06223644075781
2019-07-31,2019-08-15,1.27,1.22,0.05,4.0984,110.38,21.72834645669291,21.171164140202364
2019-10-31,2019-11-14,1.16,1.09,0.07,6.422,117.26,25.27155172413793,21.685811330496104
2020-01-31,2020-02-18,1.38,1.43,-0.05,-3.4965,114.49,20.740942028985508,22.62326314979922
2020-04-30,2020-05-19,1.18,1.12,0.06,5.3571,121.55,25.7521186440678,23.37323971347104
2020-07-31,2020-08-18,1.56,1.25,0.31,24.8,129.4,20.73717948717949,23.125447971092683
2020-10-31,2020-11-17,1.34,1.18,0.16,13.5593,138.75,25.886194029850746,23.279108547520885
2021-01-31,2021-02-18,1.46,1.51,-0.05,-3.3113,139.27,23.847602739726028,24.055773725206013
2021-04-30,2021-05-18,1.69,1.21,0.48,39.6694,139.91,20.69674556213018,22.79193045472161
2021-07-31,2021-08-17,1.78,1.57,0.21,13.3758,142.55,20.02106741573034,22.61290243685932
2021-10-31,2021-11-16,1.45,1.4,0.05,3.5714,149.79,25.82586206896552,22.597819446638017
2022-01-31,2022-02-17,1.53,1.5,0.03,2.0,139.81,22.844771241830067,22.347111572164025
2022-04-30,2022-05-17,1.3,1.48,-0.18,-12.1622,152.99,29.42115384615385,24.528213643169945
2022-07-31,2022-08-16,1.77,1.62,0.15,9.2593,132.54,18.720338983050848,24.20303153500007
2022-10-31,2022-11-15,1.5,1.32,0.18,13.6364,142.33,23.721666666666668,23.676982684425354
2023-01-31,2023-02-21,1.71,1.51,0.2,13.245,143.87,21.03362573099416,23.22419630671638
2023-04-30,2023-05-18,1.47,1.32,0.15,11.3636,151.59,25.78061224489796,22.314060906402407
2023-07-31,2023-08-17,1.84,1.71,0.13,7.6023,159.86,21.720108695652176,23.064003334552737
2023-10-31,2023-11-16,1.53,1.52,0.01,0.6579,163.41,26.70098039215686,23.808831765925284
