fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2003-11-30,2004-01-06,0.4,0.4,0.0,0.0,34.13,21.33125,24.83770596590909
2004-02-29,2004-04-07,0.27,0.27,0.0,0.0,31.65,29.30555555555556,25.166935763888887
2004-05-31,2004-06-30,0.26,0.25,0.01,4.0,36.24,34.84615384615385,26.98597422542735
2004-08-31,2004-09-30,0.36,0.35,0.01,2.8571,36.77,25.534722222222225,27.754420405982906
2004-11-30,2005-01-06,0.42,0.42,0.0,0.0,44.7,26.60714285714286,29.07339362026862
2005-02-28,2005-04-07,0.31,0.29,0.02,6.8966,53.53,43.16935483870968,32.53934344105716
2005-05-31,2005-06-30,0.3,0.3,0.0,0.0,27.81,23.175,29.62155497951869
2005-08-31,2005-10-06,0.41,0.41,0.0,0.0,27.52,16.78048780487805,27.432996375182647
2005-11-30,2006-01-05,0.52,0.5,0.02,4.0,23.62,11.355769230769232,23.62015296858924
2006-02-28,2006-04-06,0.36,0.36,0.0,0.0,26.34,18.291666666666668,17.400730925578486
2006-05-31,2006-06-29,0.31,0.32,-0.01,-3.125,24.7,19.91935483870968,16.586819635255907
2006-08-31,2006-10-05,0.43,0.43,0.0,0.0,27.29,15.866279069767442,16.358267451478252
2006-11-30,2007-01-04,0.58,0.6,-0.02,-3.3333,27.98,12.060344827586208,16.5344113506825
2007-02-28,2007-04-05,0.35,0.34,0.01,2.9412,23.46,16.75714285714286,16.150780398301546
2007-05-31,2007-06-28,0.21,0.15,0.06,40.0,24.3,28.92857142857143,18.403084545766983
2007-08-31,2007-10-04,0.35,0.32,0.03,9.375,24.18,17.271428571428572,18.75437192118227
2007-11-30,2008-01-08,0.55,0.55,0.0,0.0,23.55,10.704545454545451,18.41542207792208
2008-02-29,2008-04-03,0.34,0.25,0.09,36.0,19.21,14.125,17.757386363636364
2008-05-31,2008-07-01,0.34,0.31,0.03,9.6774,21.32,15.676470588235292,14.444361153552329
2008-08-31,2008-10-02,0.45,0.44,0.01,2.2727,21.11,11.727777777777778,13.058448455139631
2008-11-30,2009-01-07,0.6,0.59,0.01,1.6949,11.8,4.916666666666667,11.611478758169934
2009-02-28,2009-04-08,0.21,0.22,-0.01,-4.5455,13.05,15.535714285714286,11.964157329598509
2009-05-31,2009-07-01,0.33,0.32,0.01,3.125,12.05,9.12878787878788,10.327236652236651
2009-08-31,2009-10-01,0.54,0.41,0.13,31.7073,14.79,6.847222222222221,9.107097763347763
2009-11-30,2010-01-07,0.54,0.52,0.02,3.8462,17.11,7.921296296296296,9.85825517075517
2010-02-28,2010-04-09,0.27,0.24,0.03,12.5,15.26,14.129629629629628,9.506734006734009
2010-05-31,2010-07-01,0.38,0.35,0.03,8.5714,16.12,10.605263157894738,9.87585282651072
2010-08-31,2010-10-06,0.52,0.49,0.03,6.1224,16.66,8.009615384615385,10.166451117109013
2010-11-30,2011-01-06,0.66,0.62,0.04,6.4516,20.61,7.806818181818182,10.137831588489483
2011-02-28,2011-04-07,0.35,0.27,0.08,29.6296,20.32,14.514285714285716,10.233995609653508
2011-05-31,2011-06-30,0.39,0.37,0.02,5.4054,21.96,14.076923076923077,11.10191058941059
2011-08-31,2011-10-06,0.77,0.66,0.11,16.6667,19.77,6.4188311688311686,10.704214535464535
2011-11-30,2012-01-05,0.5,0.52,-0.02,-3.8462,19.47,9.735,11.18625999000999
2012-02-29,2012-04-05,0.69,0.39,0.3,76.9231,21.84,7.91304347826087,9.53594943100378
2012-05-31,2012-06-29,0.4,0.39,0.01,2.5641,19.29,12.05625,9.03078116177301
2012-08-31,2012-10-05,0.71,0.54,0.17,31.4815,32.94,11.598591549295774,10.32572125688916
2012-11-30,2013-01-09,0.63,0.55,0.08,14.5455,35.88,14.23809523809524,11.451495066412969
2013-02-28,2013-04-10,0.47,0.45,0.02,4.4444,44.24,23.531914893617024,15.356212920252007
2013-05-31,2013-07-02,0.38,0.4,-0.02,-5.0,53.01,34.875,21.06090042025201
2013-08-31,2013-10-03,0.96,0.88,0.08,9.0909,54.25,14.127604166666668,21.69315357459473
2013-11-30,2014-01-08,1.1,0.91,0.19,20.8791,70.41,16.002272727272725,22.134197946889103
2014-02-28,2014-04-09,0.81,0.76,0.05,6.5789,81.03,25.00925925925926,22.503534038299662
2014-05-31,2014-07-02,1.07,0.93,0.14,15.0538,84.13,19.656542056074763,18.698919552318355
2014-08-31,2014-10-02,1.11,1.15,-0.04,-3.4783,87.09,19.614864864864863,20.070734726867904
2014-11-30,2015-01-08,1.23,1.14,0.09,7.8947,94.73,19.254065040650406,20.883682805212324
2015-02-28,2015-04-09,1.03,0.94,0.09,9.5745,114.72,27.84466019417476,21.5925330389412
2015-05-31,2015-07-01,1.26,1.23,0.03,2.439,119.84,23.77777777777778,22.622841969366952
2015-08-31,2015-10-07,1.56,1.32,0.24,18.1818,128.0,20.51282051282051,22.847330881355862
2015-11-30,2016-01-07,1.42,1.3,0.12,9.2308,140.26,24.693661971830984,24.20723011415101
2016-02-29,2016-04-06,1.19,1.14,0.05,4.386,141.43,29.71218487394958,24.67411128409472
