fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2009-03-31,2009-04-23,0.05,0.04,0.01,25.0,42.92,214.6,156.76874999999998
2009-06-30,2009-07-23,0.08,0.07,0.01,14.2857,41.34,129.1875,161.909375
2009-09-30,2009-10-22,0.07,0.06,0.01,16.6667,46.17,164.89285714285714,164.53258928571427
2009-12-31,2010-01-27,0.08,0.06,0.02,33.3333,55.09,172.15625,170.20915178571428
2010-03-31,2010-04-21,0.08,0.08,0.0,0.0,73.74,230.43749999999997,174.16852678571428
2010-06-30,2010-07-21,0.11,0.1,0.01,10.0,108.65,246.9318181818182,203.6046063311688
2010-09-30,2010-10-20,0.1,0.1,0.0,0.0,162.16,405.4,263.7313920454545
2010-12-31,2011-01-26,0.12,0.1,0.02,20.0,175.7,366.04166666666663,312.2027462121212
2011-03-31,2011-04-25,0.16,0.15,0.01,6.6667,237.78,371.53125,347.4761837121212
2011-06-30,2011-07-25,0.18,0.16,0.02,12.5,262.69,364.84722222222223,376.9550347222222
2011-09-30,2011-10-24,0.17,0.13,0.04,30.7692,113.27,166.5735294117647,317.2484170751634
2011-12-31,2012-01-25,0.1,0.08,0.02,25.0,69.29,173.225,269.04425040849674
2012-03-31,2012-04-23,-0.01,-0.04,0.03,75.0,115.04,-2876.0,-542.8385620915033
2012-06-30,2012-07-24,0.02,0.01,0.01,100.0,68.485,856.0625,-420.03474264705886
2012-09-30,2012-10-23,0.02,0.01,0.01,100.0,56.05,700.625,-286.521875
2012-12-31,2013-01-23,0.02,-0.02,0.04,200.0,92.59,1157.375,-40.484375
2013-03-31,2013-04-22,0.04,0.03,0.01,33.3333,182.43,1140.1875,963.5625
2013-06-30,2013-07-22,0.07,0.06,0.01,16.6667,224.28,800.9999999999999,949.796875
2013-09-30,2013-10-21,0.07,0.07,0.0,0.0,309.21,1104.3214285714284,1050.720982142857
2013-12-31,2014-01-22,0.11,0.09,0.02,22.2222,368.17,836.75,970.5647321428571
2014-03-31,2014-04-21,0.12,0.12,0.0,0.0,352.03,733.3958333333333,868.8668154761904
2014-06-30,2014-07-21,0.16,0.17,-0.01,-5.8824,440.6,688.4375,840.7261904761904
2014-09-30,2014-10-15,0.14,0.13,0.01,7.6923,451.18,805.6785714285713,766.0654761904761
2014-12-31,2015-01-20,0.1,0.06,0.04,66.6667,341.61,854.025,770.384226190476
2015-03-31,2015-04-15,0.11,0.1,0.01,10.0,416.69,947.0227272727273,823.7909496753246
2015-06-30,2015-07-15,0.06,0.04,0.02,50.0,656.94,2737.2500000000005,1335.9940746753248
2015-09-30,2015-10-14,0.07,0.08,-0.01,-12.5,103.26,368.7857142857143,1226.7708603896103
2015-12-31,2016-01-19,0.07,0.02,0.05,250.0,114.38,408.49999999999994,1115.3896103896104
2016-03-31,2016-04-18,0.06,0.03,0.03,100.0,102.23,425.95833333333337,985.1235119047619
2016-06-30,2016-07-18,0.09,0.02,0.07,350.0,91.48,254.11111111111114,364.3387896825397
2016-09-30,2016-10-17,0.12,0.06,0.06,100.0,98.55,205.3125,323.47048611111114
