fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2003-09-30,2003-10-15,1.02,1.02,0.0,0.0,88.33,21.649509803921568,20.54774296972621
2003-12-31,2004-01-15,1.56,1.5,0.06,4.0,92.68,14.852564102564104,20.64614518939709
2004-03-31,2004-04-15,0.93,0.93,0.0,0.0,91.84,24.688172043010752,20.61328313685864
2004-06-30,2004-07-15,1.16,1.12,0.04,3.5714,88.15,18.99784482758621,20.04702269427066
2004-09-30,2004-10-18,1.17,1.14,0.03,2.6316,85.74,18.32051282051282,19.214773448418477
2004-12-31,2005-01-18,1.81,1.76,0.05,2.8409,98.58,13.616022099447513,18.905637947639324
2005-03-31,2005-04-14,0.85,0.9,-0.05,-5.5556,91.38,26.876470588235293,19.45271258394546
2005-06-30,2005-07-18,1.12,1.03,0.09,8.7379,74.2,16.5625,18.843876377048908
2005-09-30,2005-10-17,1.26,1.13,0.13,11.5044,80.22,15.916666666666666,18.242914838587367
2005-12-31,2006-01-17,2.11,1.94,0.17,8.7629,82.2,9.739336492890995,17.273743436948237
2006-03-31,2006-04-18,1.08,1.05,0.03,2.8571,82.47,19.09027777777777,15.32719523433386
2006-06-30,2006-07-18,1.3,1.29,0.01,0.7752,76.82,14.77307692307692,14.87983946510309
2006-09-30,2006-10-17,1.45,1.35,0.1,7.4074,81.94,14.127586206896552,14.432569350160565
2006-12-31,2007-01-18,2.26,2.19,0.07,3.1963,97.15,10.746681415929205,14.684405580920114
2007-03-31,2007-04-17,1.21,1.21,0.0,0.0,94.26,19.47520661157025,14.780637789368232
2007-06-30,2007-07-18,1.5,1.47,0.03,2.0408,105.25,17.541666666666668,15.472785225265667
2007-09-30,2007-10-16,1.68,1.67,0.01,0.5988,119.03,17.71279761904762,16.369088078303438
2007-12-31,2008-01-17,2.8,2.68,0.12,4.4776,108.1,9.651785714285714,16.095364152892564
2008-03-31,2008-04-16,1.65,1.45,0.2,13.7931,115.14,17.445454545454545,15.587926136363638
2008-06-30,2008-07-17,1.98,1.82,0.16,8.7912,118.53,14.965909090909092,14.943986742424244
2008-09-30,2008-10-16,2.05,2.03,0.02,0.9852,116.96,14.263414634146342,14.081640996198924
2008-12-31,2009-01-20,3.28,3.03,0.25,8.2508,84.16,6.414634146341464,13.27235310421286
2009-03-31,2009-04-20,1.7,1.66,0.04,2.4096,96.89,14.248529411764707,12.473121820790402
2009-06-30,2009-07-16,2.32,2.02,0.3,14.8515,104.42,11.252155172413794,11.544683341166577
2009-09-30,2009-10-15,2.4,2.38,0.02,0.8403,119.61,12.459375,11.093673432629991
2009-12-31,2010-01-19,3.59,3.47,0.12,3.4582,130.9,9.115598885793872,11.768914617493094
2010-03-31,2010-04-19,1.97,1.93,0.04,2.0725,128.25,16.2753807106599,12.27562744221689
2010-06-30,2010-07-19,2.61,2.58,0.03,1.1628,123.48,11.827586206896552,12.41948520083758
2010-09-30,2010-10-18,2.82,2.75,0.07,2.5455,134.14,11.891843971631204,12.277602443745383
2010-12-31,2011-01-18,4.18,4.08,0.1,2.451,146.76,8.777511961722489,12.193080712727536
2011-03-31,2011-04-19,2.41,2.3,0.11,4.7826,163.07,16.91597510373444,12.353229310996172
2011-06-30,2011-07-18,3.09,3.03,0.06,1.9802,171.55,13.879449838187703,12.86619521881896
2011-09-30,2011-10-17,3.28,3.22,0.06,1.8634,174.87,13.328506097560975,13.225360750301402
2011-12-31,2012-01-19,4.71,4.62,0.09,1.9481,183.88,9.760084925690022,13.471003991293284
2012-03-31,2012-04-17,2.78,2.65,0.13,4.9057,208.65,18.763489208633096,13.93288251751795
2012-06-30,2012-07-18,3.51,3.42,0.09,2.6316,195.58,13.930199430199432,13.94556991552088
2012-09-30,2012-10-16,3.62,3.61,0.01,0.277,210.47,14.535220994475138,14.247248639749422
2012-12-31,2013-01-22,5.39,5.25,0.14,2.6667,191.55,8.884508348794064,14.028354495525432
2013-03-31,2013-04-18,3.0,3.05,-0.05,-1.6393,212.38,17.698333333333334,13.762065526700493
2013-06-30,2013-07-17,3.91,3.77,0.14,3.7135,191.28,12.230179028132993,13.337060426183882
