fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2000-12-31,2001-01-17,0.53,0.55,-0.02,-3.6364,13.81,6.514150943396226,18.35654499785653
2001-03-31,2001-04-18,0.37,0.33,0.04,12.1212,26.54,17.93243243243243,16.37035486035061
2001-06-30,2001-07-12,0.05,0.04,0.01,25.0,28.9,144.49999999999997,44.58039584395716
2001-09-30,2001-10-17,-0.28,-0.28,0.0,0.0,7.93,-7.080357142857142,40.46655655824287
2001-12-31,2002-01-16,-0.05,-0.18,0.13,72.2222,15.86,-79.3,19.013018822393818
2002-03-31,2002-04-17,-0.03,-0.06,0.03,50.0,14.75,-122.91666666666669,-16.19925595238096
2002-06-30,2002-07-17,-0.54,-0.45,-0.09,-20.0,9.14,-4.231481481481482,-53.382126322751326
2002-09-30,2002-10-16,-0.74,-0.67,-0.07,-10.4478,5.34,-1.804054054054054,-52.06305055055056
2002-12-31,2003-01-16,-0.68,-0.42,-0.26,-61.9048,6.46,-2.375,-32.831800550550554
2003-03-31,2003-04-16,-0.42,-0.48,0.06,12.5,6.18,-3.678571428571429,-3.022276741026741
2003-06-30,2003-07-16,-0.4,-0.53,0.13,24.5283,6.41,-4.00625,-2.9659688706563707
2003-09-30,2003-10-16,-0.09,-0.36,0.27,75.0,11.11,-30.86111111111111,-10.230233134920637
2003-12-31,2004-01-20,0.12,0.04,0.08,200.0,14.9,31.041666666666668,-1.876066468253968
2004-03-31,2004-04-14,0.12,0.04,0.08,200.0,16.23,33.8125,7.496701388888889
2004-06-30,2004-07-14,0.09,0.09,0.0,0.0,15.9,44.16666666666667,19.53993055555556
2004-09-30,2004-10-07,0.12,0.12,0.0,0.0,13.0,27.083333333333336,34.026041666666664
2004-12-31,2005-01-18,0.05,0.08,-0.03,-37.5,22.02,110.1,53.790625000000006
2005-03-31,2005-04-13,-0.04,0.02,-0.06,-300.0,16.12,-100.75,20.15
2005-06-30,2005-07-13,0.03,-0.05,0.08,160.0,17.34,144.5,45.23333333333333
2005-09-30,2005-10-11,0.18,0.08,0.1,125.0,25.2,35.0,47.2125
2005-12-31,2006-01-18,0.45,0.26,0.19,73.0769,30.6,17.0,23.9375
2006-03-31,2006-04-12,0.38,0.29,0.09,31.0345,33.16,21.81578947368421,54.578947368421055
2006-06-30,2006-07-20,0.18,0.22,-0.04,-18.1818,24.42,33.91666666666667,26.93311403508772
2006-09-30,2006-10-18,0.27,0.24,0.03,12.5,24.85,23.00925925925926,23.935428849902536
2006-12-31,2007-01-23,-0.04,0.1,-0.14,-140.0,20.35,-127.1875,-12.111446150097464
2007-03-31,2007-04-19,-0.9,-0.48,-0.42,-87.5,13.06,-3.6277777777777778,-18.47233796296296
