fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2005-02-28,2005-03-17,0.13,0.12,0.01,8.3333,86.95,167.21153846153845,148.9856227106227
2005-05-31,2005-06-27,0.16,0.16,0.0,0.0,82.2,128.4375,149.38517628205128
2005-08-31,2005-09-19,0.2,0.18,0.02,11.1111,78.91,98.6375,142.6653846153846
2005-11-30,2005-12-20,0.14,0.13,0.01,7.6923,85.3,152.32142857142856,136.65199175824176
2006-02-28,2006-03-21,0.16,0.14,0.02,14.2857,86.78,135.59375,128.74754464285712
2006-05-31,2006-06-27,0.17,0.17,0.0,0.0,80.31,118.10294117647058,126.1639049369748
2006-08-31,2006-09-21,0.18,0.18,0.0,0.0,80.76,112.16666666666669,129.54619660364145
2006-11-30,2006-12-20,0.16,0.14,0.02,14.2857,98.95,154.609375,130.1181832107843
2007-02-28,2007-03-22,0.17,0.17,0.0,0.0,104.47,153.63235294117646,134.62783394607845
2007-05-31,2007-06-26,0.22,0.21,0.01,4.7619,56.75,64.48863636363636,121.22425774286988
2007-08-31,2007-09-20,0.28,0.22,0.06,27.2727,56.34,50.30357142857142,105.75848393334608
2007-11-30,2007-12-19,0.18,0.16,0.02,12.5,65.65,91.18055555555556,89.90127907223496
2008-02-29,2008-03-19,0.23,0.2,0.03,15.0,60.2,65.43478260869566,67.85188648911475
2008-05-31,2008-06-25,0.25,0.24,0.01,4.1667,68.37,68.37,68.82222739820567
2008-08-31,2008-09-24,0.26,0.23,0.03,13.0435,60.61,58.27884615384615,70.81604607952434
2008-11-30,2008-12-17,0.2,0.19,0.01,5.2632,48.02,60.025,63.02715719063546
2009-02-28,2009-03-18,0.25,0.2,0.05,25.0,41.53,41.53,57.05096153846154
2009-05-31,2009-06-24,0.25,0.24,0.01,4.1667,59.26,59.26,54.77346153846154
2009-08-31,2009-09-29,0.26,0.24,0.02,8.3333,55.39,53.25961538461539,53.518653846153846
2009-11-30,2009-12-17,0.19,0.18,0.01,5.5556,64.89,85.38157894736842,59.85779858299595
2010-02-28,2010-03-17,0.25,0.22,0.03,13.6364,68.24,68.24,66.53529858299595
2010-05-31,2010-06-23,0.27,0.26,0.01,3.8462,71.18,65.9074074074074,68.1971504348478
2010-08-31,2010-09-23,0.28,0.25,0.03,12.0,70.0,62.49999999999999,70.50724658869396
2010-11-30,2010-12-21,0.24,0.22,0.02,9.0909,86.13,89.71875,71.59153935185185
2011-02-28,2011-03-17,0.27,0.28,-0.01,-3.5714,89.03,82.43518518518518,75.14033564814814
2011-05-31,2011-06-27,0.31,0.29,0.02,6.8966,84.45,68.10483870967742,75.68969347371565
2011-08-31,2011-09-22,0.34,0.3,0.04,13.3333,86.65,63.713235294117645,75.99300229724506
2011-11-30,2011-12-20,0.25,0.24,0.01,4.1667,96.18,96.18,77.60831479724506
2012-02-29,2012-03-22,0.3,0.29,0.01,3.4483,107.92,89.93333333333334,79.4828518342821
2012-05-31,2012-06-28,0.29,0.34,-0.05,-14.7059,108.18,93.2586206896552,85.77129732927654
2012-08-31,2012-09-27,0.31,0.28,0.03,10.7143,97.36,78.51612903225806,89.47202076381164
2012-11-30,2012-12-20,0.28,0.25,0.03,12.0,97.48,87.03571428571428,87.18594933524021
2013-02-28,2013-03-21,0.37,0.33,0.04,12.1212,54.46,36.7972972972973,73.9019403262312
2013-05-31,2013-06-27,0.38,0.37,0.01,2.7027,61.66,40.565789473684205,60.72873252223846
2013-08-31,2013-09-26,0.43,0.39,0.04,10.2564,62.82,36.52325581395349,50.23051421766232
2013-11-30,2013-12-19,0.3,0.29,0.01,3.4483,79.14,65.95,44.95908564623375
2014-02-28,2014-03-20,0.38,0.36,0.02,5.5556,78.3,51.51315789473684,48.63805079559363
2014-05-31,2014-06-26,0.39,0.38,0.01,2.6316,76.91,49.30128205128205,50.8219239399931
2014-08-31,2014-09-25,0.55,0.44,0.11,25.0,78.55,35.70454545454545,50.61724635014109
2014-11-30,2014-12-18,0.37,0.35,0.02,5.7143,97.69,66.00675675675676,50.63143553933028
2015-02-28,2015-03-19,0.45,0.42,0.03,7.1429,97.12,53.95555555555556,51.24203495453496
2015-05-31,2015-06-25,0.49,0.42,0.07,16.6667,101.76,51.91836734693878,51.89630627844913
2015-08-31,2015-09-24,0.67,0.6,0.07,11.6667,111.75,41.69776119402985,53.39461021332024
2015-11-30,2015-12-22,0.45,0.43,0.02,4.6512,132.28,73.4888888888889,55.26514324635327
2016-02-29,2016-03-22,0.55,0.48,0.07,14.5833,61.59,27.995454545454542,48.77511799382802
2016-05-31,2016-06-28,0.49,0.48,0.01,2.0833,55.22,28.1734693877551,42.8388935040321
2016-08-31,2016-09-27,0.73,0.56,0.17,30.3571,57.64,19.73972602739726,37.34938471237395
2016-11-30,2016-12-20,0.5,0.43,0.07,16.2791,50.07,25.035,25.23591249015173
2017-02-28,2017-03-21,0.68,0.53,0.15,28.3019,57.16,21.01470588235294,23.490725324376324
2017-05-31,2017-06-29,0.6,0.5,0.1,20.0,52.99,22.07916666666667,21.96714964410421
2017-08-31,2017-09-26,0.57,0.48,0.09,18.75,52.81,23.16228070175439,22.8227883126935
2017-11-30,2017-12-21,0.46,0.4,0.06,15.0,60.42,32.83695652173913,24.773277443128283
2018-02-28,2018-03-22,0.68,0.53,0.15,28.3019,67.03,24.64338235294117,25.68044656077534
2018-05-31,2018-06-28,0.69,0.64,0.05,7.8125,71.8,26.01449275362319,26.66427808251447
2018-08-31,2018-09-25,0.67,0.63,0.04,6.3492,82.2,30.67164179104477,28.54161835483707
2018-11-30,2018-12-20,0.52,0.46,0.06,13.0435,75.12,36.11538461538461,29.36122537824844
2019-02-28,2019-03-21,0.68,0.65,0.03,4.6154,85.73,31.51838235294117,31.07997537824844
