fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2002-03-31,2002-04-18,0.46,0.43,0.03,6.9767,40.19,21.842391304347824,42.60023943447856
2002-06-30,2002-07-22,0.51,0.5,0.01,2.0,37.11,18.191176470588236,28.494187398279465
2002-09-30,2002-10-28,0.52,0.51,0.01,1.9608,31.18,14.990384615384615,23.89519264303471
2002-12-31,2003-01-27,0.52,0.51,0.01,1.9608,35.35,16.995192307692307,18.004786174503245
2003-03-31,2003-04-24,0.53,0.52,0.01,1.9231,33.23,15.67452830188679,16.462820423887987
2003-06-30,2003-07-28,0.59,0.57,0.02,3.5088,41.81,17.716101694915256,16.344051729969742
2003-09-30,2003-10-27,0.59,0.58,0.01,1.7241,45.06,19.093220338983052,17.369760660869353
2003-12-31,2004-01-26,0.6,0.59,0.01,1.6949,48.23,20.09583333333333,18.14492091727961
2004-03-31,2004-04-22,0.66,0.62,0.04,6.4516,51.85,19.640151515151516,19.13632672059579
2004-06-30,2004-07-26,0.68,0.67,0.01,1.4925,51.38,18.889705882352942,19.429727767455212
2004-09-30,2004-10-25,0.69,0.69,0.0,0.0,51.46,18.644927536231886,19.31765456676742
2004-12-31,2005-01-24,0.71,0.7,0.01,1.4286,56.37,19.848591549295776,19.25584412075803
2005-03-31,2005-04-26,0.75,0.75,0.0,0.0,51.37,17.12333333333333,18.626639575303486
2005-06-30,2005-07-25,0.81,0.78,0.03,3.8462,53.23,16.42901234567901,18.011466191135
2005-09-30,2005-10-24,0.69,0.68,0.01,1.4706,57.44,20.81159420289855,18.553132857801668
2005-12-31,2006-01-23,0.6,0.59,0.01,1.6949,51.46,21.441666666666666,18.95140163714439
2006-03-31,2006-04-24,0.7,0.69,0.01,1.4493,52.55,18.767857142857142,19.362532589525344
2006-06-30,2006-07-24,0.78,0.74,0.04,5.4054,53.22,17.057692307692307,19.519702580028664
2006-09-30,2006-10-23,0.78,0.76,0.02,2.6316,56.08,17.974358974358974,18.81039377289377
2006-12-31,2007-01-22,0.76,0.76,0.0,0.0,60.67,19.957236842105264,18.43928631675342
2007-03-31,2007-04-19,0.88,0.8,0.08,10.0,56.4,16.022727272727273,17.753003849220956
2007-06-30,2007-07-23,0.88,0.86,0.02,2.3256,61.18,17.380681818181817,17.833751226843333
2007-09-30,2007-10-22,0.9,0.85,0.05,5.8824,60.63,16.84166666666667,17.550578149920256
2007-12-31,2008-01-28,0.71,0.71,0.0,0.0,52.02,18.316901408450708,17.140494291506613
2008-03-31,2008-04-24,0.84,0.81,0.03,3.7037,43.72,13.011904761904763,16.38778866380099
2008-06-30,2008-07-21,0.56,0.83,-0.27,-32.5301,37.67,16.816964285714285,16.246859280684106
2008-09-30,2008-10-20,0.74,0.59,0.15,25.4237,35.43,11.969594594594595,15.028841262666088
2008-12-31,2009-01-26,0.21,0.22,-0.01,-4.5455,18.55,22.083333333333336,15.970449243886744
2009-03-31,2009-04-23,0.32,0.12,0.2,166.6667,13.63,10.6484375,15.379582428410554
2009-06-30,2009-07-23,0.09,0.26,-0.17,-65.3846,23.24,64.55555555555556,27.31423024587087
2009-09-30,2009-10-22,0.54,0.38,0.16,42.1053,33.9,15.694444444444443,28.245442708333336
2009-12-31,2010-01-21,0.59,0.57,0.02,3.5088,40.52,17.16949152542373,27.01698225635593
2010-03-31,2010-04-22,0.73,0.63,0.1,15.873,41.26,14.13013698630137,27.887407127931276
2010-06-30,2010-07-22,0.84,0.78,0.06,7.6923,39.7,11.815476190476192,14.702387286661434
2010-09-30,2010-10-21,0.9,0.86,0.04,4.6512,42.03,11.675,13.697526175550324
2010-12-31,2011-01-24,0.94,0.97,-0.03,-3.0928,42.92,11.414893617021278,12.258876698449711
2011-03-31,2011-04-20,0.97,0.93,0.04,4.3011,45.2,11.649484536082475,11.638713585894987
2011-06-30,2011-07-20,1.07,0.99,0.08,8.0808,51.7,12.07943925233645,11.70470435136005
2011-09-30,2011-10-19,1.03,0.96,0.07,7.2917,44.9,10.898058252427184,11.510468914466847
2011-12-31,2012-01-19,1.01,0.98,0.03,3.0612,47.17,11.675742574257425,11.575681153775884
2012-03-31,2012-04-18,1.07,1.0,0.07,7.0,57.86,13.518691588785046,12.042982916951527
2012-06-30,2012-07-18,1.15,1.09,0.06,5.5046,58.21,12.654347826086958,12.186710060389153
2012-09-30,2012-10-17,1.09,1.09,0.0,0.0,57.73,13.240825688073393,12.772401919300705
2012-12-31,2013-01-17,1.09,1.09,0.0,0.0,57.48,13.183486238532108,13.149337835369376
2013-03-31,2013-04-17,1.15,1.12,0.03,2.6786,67.26,14.621739130434785,13.425099720781812
2013-06-30,2013-07-17,1.27,1.22,0.05,4.0984,75.64,14.88976377952756,13.983953709141963
2013-09-30,2013-10-16,1.25,1.22,0.03,2.459,75.52,15.104,14.449747287123614
2013-12-31,2014-01-16,1.25,1.26,-0.01,-0.7937,90.73,18.146,15.690375727490585
2014-03-31,2014-04-16,1.33,1.3,0.03,2.3077,90.03,16.922932330827066,16.265674027588656
2014-06-30,2014-07-29,1.38,1.38,0.0,0.0,94.87,17.186594202898554,16.839881633431403
2014-09-30,2014-10-15,1.4,1.36,0.04,2.9412,87.54,15.63214285714286,16.97191734771712
2014-12-31,2015-01-21,1.22,1.38,-0.16,-11.5942,93.04,19.065573770491806,17.20181079034007
2015-03-31,2015-04-16,1.48,1.37,0.11,8.0292,78.12,13.195945945945947,16.27006419411979
2015-06-30,2015-07-22,1.42,1.32,0.1,7.5758,77.72,13.683098591549296,15.394190291282477
2015-09-30,2015-10-21,1.24,1.31,-0.07,-5.3435,74.13,14.945564516129032,15.22254570602902
2015-12-31,2016-01-21,1.23,1.12,0.11,9.8214,69.55,14.136178861788618,13.990196978853223
2016-03-31,2016-04-20,1.43,1.35,0.08,5.9259,61.4,10.734265734265735,13.37477692593317
2016-06-30,2016-07-20,2.1,1.95,0.15,7.6923,60.76,7.2333333333333325,11.76233561137918
2016-09-30,2016-10-19,1.2,0.97,0.23,23.7113,64.04,13.341666666666669,11.36136114901359
2016-12-31,2017-01-19,0.88,0.98,-0.1,-10.2041,74.08,21.045454545454543,13.08868006993007
2017-03-31,2017-04-19,1.34,1.28,0.06,4.6875,79.11,14.759328358208954,14.094945725915874
2017-06-30,2017-07-19,1.47,1.43,0.04,2.7972,84.24,14.326530612244897,15.868245045643764
2017-09-30,2017-10-18,1.5,1.48,0.02,1.3514,90.46,15.076666666666666,16.301995045643764
2017-12-31,2018-01-18,1.58,1.54,0.04,2.5974,99.31,15.71360759493671,14.969033308014307
2018-03-31,2018-04-18,1.86,1.71,0.15,8.7719,93.28,12.53763440860215,14.413609820612605
2018-06-30,2018-07-18,1.84,1.82,0.02,1.0989,98.0,13.315217391304348,14.160781515377469
2018-09-30,2018-10-18,1.88,1.77,0.11,6.2147,107.9,14.348404255319151,13.97871591254059
2018-12-31,2019-01-17,1.74,1.8,-0.06,-3.3333,95.32,13.695402298850574,13.474164588519058
2019-03-31,2019-04-18,2.01,1.99,0.02,1.005,111.7,13.893034825870648,13.81301469283618
2019-06-30,2019-07-19,2.07,2.04,0.03,1.4706,124.92,15.086956521739133,14.255949475444877
2019-09-30,2019-10-18,2.08,2.03,0.05,2.4631,118.28,14.216346153846153,14.222934950076628
2019-12-31,2020-01-24,2.03,2.01,0.02,0.995,124.49,15.331280788177342,14.631904572408319
2020-03-31,2020-04-24,0.41,1.43,-1.02,-71.3287,85.61,52.201219512195124,24.208950743989433
2020-06-30,2020-07-24,0.29,-0.11,0.4,363.6364,95.2,82.06896551724138,40.954452992865
2020-09-30,2020-10-23,1.3,1.35,-0.05,-3.7037,100.25,19.278846153846153,42.220077992864994
2020-12-31,2021-01-26,1.76,1.31,0.45,34.3511,120.91,17.17471590909091,42.68093677309339
2021-03-31,2021-04-23,2.74,1.61,1.13,70.1863,141.44,12.905109489051094,32.85690926730739
2021-06-30,2021-07-23,2.8,1.67,1.13,67.6647,165.23,14.752678571428572,16.027837530854185
2021-09-30,2021-10-22,2.27,1.8,0.47,26.1111,167.53,18.45044052863436,15.820736124551235
2021-12-31,2022-01-25,2.18,1.87,0.31,16.5775,163.6,18.761467889908253,16.21742411975557
2022-03-31,2022-04-22,2.73,2.44,0.29,11.8852,187.0,17.124542124542124,17.272282278628328
2022-06-30,2022-07-22,2.57,2.41,0.16,6.639,138.62,13.484435797665371,16.955221585187527
2022-09-30,2022-10-21,2.47,2.41,0.06,2.4896,134.91,13.65485829959514,15.756326027927722
2022-12-31,2023-01-27,2.07,2.22,-0.15,-6.7568,147.75,17.844202898550726,15.52700978008834
2023-03-31,2023-04-20,2.4,2.66,-0.26,-9.7744,164.95,17.182291666666668,15.541447165619475
2023-06-30,2023-07-21,2.89,2.81,0.08,2.847,174.2,15.069204152249133,15.937639254265417
2023-09-30,2023-10-20,3.3,2.94,0.36,12.2449,149.19,11.302272727272728,15.349492861184814
