fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,4. close,PE Ratio,PE Ratio (SMA)
2004-12-31,2005-01-12,0.01,0.01,0.0,0.0,64.4,1610.0,895.96875
2005-03-31,2005-04-13,0.01,0.01,0.0,0.0,41.67,1041.75,987.40625
2005-06-30,2005-07-13,0.01,0.01,0.0,0.0,36.81,920.25,1014.09375
2005-09-30,2005-10-11,0.01,0.01,0.0,0.0,53.61,1340.25,1228.0625
2005-12-31,2006-01-18,0.02,0.02,0.0,0.0,71.89,898.625,1050.21875
2006-03-31,2006-04-19,0.02,0.02,0.0,0.0,62.72,784.0,985.78125
2006-06-30,2006-07-19,0.02,0.02,0.0,0.0,57.27,715.875,934.6875
2006-09-30,2006-10-18,0.02,0.02,0.0,0.0,76.98,962.25,840.1875
2006-12-31,2007-01-17,0.04,0.03,0.01,33.3333,84.84,530.25,748.09375
2007-03-31,2007-04-25,0.03,0.02,0.01,50.0,92.91,774.25,745.65625
2007-06-30,2007-07-25,0.03,0.03,0.0,0.0,122.04,1017.0000000000001,820.9375
2007-09-30,2007-10-22,0.04,0.03,0.01,33.3333,156.339,977.11875,824.6546875
2007-12-31,2008-01-22,0.06,0.06,0.0,0.0,198.08,825.3333333333334,898.4255208333334
2008-03-31,2008-04-23,0.0425,0.0375,0.005,13.3333,143.5,844.1176470588234,915.8924325980392
2008-06-30,2008-07-21,0.0425,0.0375,0.005,13.3333,167.44,984.9411764705882,907.8777267156863
2008-09-30,2008-10-21,0.045,0.04,0.005,12.5,113.66,631.4444444444445,821.4591503267974
2008-12-31,2009-01-21,0.0625,0.05,0.0125,25.0,85.35,341.4,700.475816993464
2009-03-31,2009-04-22,0.0475,0.04,0.0075,18.75,105.12,553.2631578947369,627.7621947024423
2009-06-30,2009-07-21,0.0475,0.0425,0.005,11.7647,142.43,749.6315789473684,568.9347953216375
2009-09-30,2009-10-19,0.065,0.05,0.015,30.0,185.35,712.8846153846154,589.2948380566802
2009-12-31,2010-01-25,0.13,0.075,0.055,73.3333,210.732,405.25384615384615,605.2582995951418
2010-03-31,2010-04-20,0.12,0.0875,0.0325,37.1429,235.0,489.58333333333337,589.3383434547908
2010-06-30,2010-07-20,0.125,0.11,0.015,13.6364,251.53,503.06,527.6954487179487
2010-09-30,2010-10-18,0.165,0.145,0.02,13.7931,283.75,429.9242424242424,456.9553554778555
2010-12-31,2011-01-18,0.23,0.1925,0.0375,19.4805,322.56,350.6086956521739,443.29406785243737
2011-03-31,2011-04-20,0.2275,0.1925,0.035,18.1818,348.5075,382.9752747252747,416.64205320042277
2011-06-30,2011-07-19,0.2775,0.2075,0.07,33.7349,335.67,302.4054054054054,366.47840455177413
2011-09-30,2011-10-18,0.2525,0.265,-0.0125,-4.717,381.32,377.5445544554455,353.3834825595749
2011-12-31,2012-01-24,0.495,0.3625,0.1325,36.5517,405.0,204.54545454545456,316.86767228289506
2012-03-31,2012-04-24,0.44,0.3575,0.0825,23.0769,599.55,340.65340909090907,306.28720587430365
2012-06-30,2012-07-24,0.3325,0.37,-0.0375,-10.1351,584.0,439.09774436090225,340.46029061317785
2012-09-30,2012-10-25,0.31,0.3125,-0.0025,-0.8,659.39,531.766129032258,379.01568425738094
2012-12-31,2013-01-23,0.4925,0.48,0.0125,2.6042,532.1729,270.13852791878173,395.4139526007128
2013-03-31,2013-04-23,0.36,0.3575,0.0025,0.6993,428.91,297.8541666666667,384.71414199465215
2013-06-30,2013-07-23,0.2675,0.2625,0.005,1.9048,409.22,382.4485981308411,370.55185543713685
2013-09-30,2013-10-28,0.295,0.285,0.01,3.5088,476.75,404.02542372881356,338.61667911127574
2013-12-31,2014-01-27,0.5175,0.5025,0.015,2.9851,561.02,271.024154589372,338.83808577892336
